tweet,label
"Home from Franklin street, I almost jumped over a fire. Someone kicked it before I could.  Jenny lost her shoe.",1
@johnnybeane hey! you just changed your default. ,1
Finally gave in and was bored enough to start this thing. I think the 140 is going to be a problem for me tho.  its like a myspace status.,1
"@ellievolia If oooonly we were really so lucky, eh? And awh  Definitely too early for work.",1
buttload of homework! ,1
needs another copy of visual studio 2008 ,1
"why to we, the only school in the world, be in this week.My school is silly  anyway... look on the bright side. When i'm off, u will be in",1
omg i've an economics test. and i dont know all the things i have to know and omg im gonna fail ,1
"@robcthegeek Once upon a time Hundred Islands was the pride of Philippine tourism, but coral/clam/rare fish poaching did it in. Kinda sad ",1
"@Henkuyinepu yeah, apparently i have really bad taste ",1
@hummiemd I KNOW! I was really surprised since everyone recommends them on youtube.  I have to call them tomorrow and figure it all out.,1
Waiting at the airport for my ride while I get harassed by 2 men trying to sell me ugly hats.. Why me?!  I just want to sleep..,1
i left my IDs at the location and now i can not go out to bars  FUCKKKKKKKKKKKKK,1
@celycarmo i'm sorry I don't understand your last comment ,1
@OfficialRandL when is the announcement? i stayed up late last night ,1
"@KishoreK this is strange, illegal torrents avlbl everywhere, legal DVD not in stock  What do I do now???",1
ITS NOT ENOUGH TO SAY THAT IMISS U ,1
This trolley has up packed in like sardines! Padre game and they REMOVE a car?! Good call MTS ,1
"@RandomlyNat Jeez, I was just trying to help  Haha.",1
@SupaMagg that happened to me saturday night. along with my glittery green lighter! ,1
trying to reduce the number of cigarettes in each day! ,1
yea it is so quiet around here cuz everyone has to work im bored to death with nobody to talk to ,1
gotta do my cooking assignment  its too hard,1
"@treesahquiche okay, about the applepears, I've talked to a few people and they've ALL had them before. No one ever told me, never ",1
"@jennifermf I know!  I'm a night owl by nature, hahaha Am I a time zone behind you? It's almost 1 here",1
@mamasvan lol - nope! but i did have complete #camerafail ,1
@maxime68 @megelder But! I'm useless if I don't sleep  It's not fair! I want all the fun as well!!!,1
My Pookie has a UTI.  I have to be Nurse Gabbie and get him back to 100%!!! No more sodas!!!!!!!!!!!!!!,1
@jillianfish tweet something damn it!  and hang out with me please? ,1
@anistorm ,1
"I'm SO behind in video games, and everything for that matter. I'm yesterday's news ",1
"@sleep_til_noon I did, it was the only one left but I got tempted and ate it soon as I got home  I had a chocolate velvet &amp; ate d mocha",1
Is stressing out because my blackberry keeps flashing a red alert status for no reason!! Its faking me out and I hate it!!! ,1
http://twitpic.com/2y34e - I wanna wear my Doc Martens out! Haven't worn them since December. ,1
When to the shoe repair shop and the guy could not find my shoes!  So I have to go back and see if he can find them in a couple days. ,1
@B_Barnett I did not really see that coming ,1
"just woke up from the most vivid, sketchy, not-cool dreams of my life. time to stare at the wall with the lights on. ",1
it'll take 3 days for my sister to get her passport ,1
@nicolerichie OH MY YES!! i miss ,1
Uh oh... I think I am getting sick ,1
Good GOD they ruined my belly button!!!  ,1
Watching Who Framed Roger Rabbit. Makes me miss Toon Town. ,1
"@akianz renting.. but very cheap renting, and awesome house. We had 3 buying attempts fall through ",1
running nose + spinning head = not a good combination for a meeting! ,1
@EazyDoesIt87 1ATIVE.. you lost my vote of confidence ,1
Nasty budget due and my iphone is being sent to Apple today. ,1
@Sofii_Noel that�s bad ,1
"Dammit, episode 3 of Kings won't play for some reason  stopped in the middle now won't do anything",1
I'm so upset that I missed my chat and quiz online because my free internet has ceased ,1
can't believe it! I'm in disbelief of it all in a way really. How much can I take from people and always get hurt by others!! ,1
Car show season has started without me ,1
my throat is raw. ,1
@KevChoice I just don't get it. What in a persons mind could even have them on some ish like this???  My prayers are with her fam for real,1
@frago I hate you. I didn't need to see that. I need to call my therapist now. ,1
Twilight didn't come yesterday  fingers crossed for today,1
@NileLegania glad I was able help you feel better. I hate to see you sick  Love you!,1
is tireddddddd. want to sleep but i have an assignment to finish and an exam tomorrow to study for ,1
"You know, I was thinking... I need money ",1
omg..its jst teusday ,1
@ddlovato @David_Henrie ummmmm i cant find it. ,1
Just heard that they found Sandra Cantu... She was only 8 yrs old ,1
@corrosivecandy Ive forgotten how to snoo-snoo  I wonder if snoo-snoo and I will ever meet again...,1
@AmaNorris wow that last tweet made me seem like a giant sexist...sorry about that ,1
"My bathtub drain is fired: it haz 1 job 2 do, &amp; it iz FAIL. I got all Drano on its ass, &amp; iz STILL NOT DRAINING. I wanna shower, dangit!! ",1
stuck at home ,1
@nomadicmatt mine is 1/10  how do you get it up?,1
Duckling in famous children's book stolen from Boston's Public Garden - The Boston Globe http://tinyurl.com/dc2htx via @ShareThis OH NO!! ,1
"@Appomattox_News Thank you! However, I hate to be on the same list that includes 2 convicts.  ",1
"Heading to Altrincham, again! Out of hours install ",1
MORNING!!! Good im bloody knackered!!! Work is not for me today  HELPPP!!!! xxx,1
@jeffreecuntstar  I don't have a garage.  But you can park in my driveway!,1
@lauredhel  What happened?,1
"&quot;On popular music&quot; by T.W.Adorno is probably the most difficult reading ever prescribed, I'm actually struggling to continue ",1
"http://twitpic.com/2y36e - cant see the flowers falling  i dont have a camera, just my cellphone",1
"We've been good. I'm not liking the snow right now, was getting used to the nice Spring-like weather.  How about you?",1
@brian_armstrong What a pity YouTube is currently blocked in China.  I can't see the vids. ,1
@margaretcho what happened to your show it was the hightlight of my life ,1
This is the best leather sofa in the world!  It's in the office though which means I'm still here working ,1
Still 3 more days until my Internet gets uncapped ,1
"If he doesn't get better in a few days, he could have something lodged in his belly ",1
i Love my atekinzz so much. &amp;&amp; i soo miss her.. ,1
I wanna sneak into the zoo and play with the kitties ,1
@lolitariot oh no  hope you're not getting sick too!,1
@alejandralei i dont think i can cause its my cousins birthday party ,1
"Our sweet little man just fell asleep while waiting up for daddy and big brother to get home!  Poor baby, he missed them so much today!",1
the angel is going to miss the athlete this weekend ,1
trust is hard ,1
have watched that considering today. yaknow. shawnna tomomorrow;i need my bestfriend ,1
Grr i want to keep reading but if i do i wont have anything left to read ,1
"atekinzz, where in the world are you?? ",1
@RumLover No! u sup0ed to be my date ,1
"pears &amp; Brie, bottle of Cabernet, and &quot;Win a Date With Tad Hamilton&quot;... oh gawwd my life flashed forward to when I'm 40 with my 75 cats ",1
Crap. I need more dresses too. ,1
@kaeeeep yeah! i know! it was horrible!!!! ugh. saddening. ,1
@Brodhe geez ur no fun are you ,1
I wanna be in a punk rock band again ,1
@jyesmith That's a lot of angst for a Tuesday afternoon ,1
I'm very glad Britney isn't crazy anymore! That was one hell of a show! Now I'm sad that it's over.  Next up...AP at Cook County!,1
has a huuuge headache! omg I feel like crap! ,1
@Anistorm Sorry ,1
@cleders sorry...i was rooting for them too... ,1
"Man, that took forever. ",1
@shandasaurus  I see.,1
I am listing more items on ebay to sell!  Takes forever..meanwhile Coleman is watching The Hills season premier without me.. ,1
"Just got my presentation done, 23 slides done...  I'm crying for this week will be the hardest of all weeks.",1
Just lost $160 ,1
I don't like the previously on skins thing that starts at season two. I like it when it went straight into the intro like before ,1
@Houndour ...i wish i was there...i'm pretty good at scaring the shit out of people ,1
Going to sound vain... but running out of my fav lip gloss ,1
"@stuiy never again will I click on a link that screams, &quot;I'm a spider, I'm a spider&quot;. I should have known better. yucky ",1
Why is that when you have time off from work you get sick? ,1
@pratama Same iMac came out $320 more in Indonesia than the States. ,1
Dammit... I need to stop buying furniture ,1
@Miss_Sil no i was half asleep and turned off the laptop after that ,1
"Death is peaceful,  life however, bites ",1
 i think @JonathanRKnight lost the net ? sure hope not,1
"http://is.gd/r8Zf,  http://is.gd/r8Zy, and  http://is.gd/r8ZG - test footage with my girlfriend (in HD) The dark one is underx0ed ",1
Such a tough game to watch tonight for State  Finally going to bed after also staying up to watch the season premiere of the Hills!,1
Seems jRuby support for hpricot is now two versions behind ,1
@JinxCat Unlike my sister...I still don't have one ,1
Fraking app store is pissing me off   http://tinyurl.com/c4ooho,1
Logging out. I need to study.... ,1
anyone else having problems accessing TTB??? I cant get on!!! ,1
I strongly dislike people who make stupid comments and dont know the whole story ,1
"@emmaketurah  i'm sorry Emma, is swarley a goldfish? i'm sad for u.",1
"All my tweets are already gone, aren't they  Missed you guys tonight.",1
Can't sleep again. Face is kinda swollen. Don't let me be allergic to the thing that'll get me to Thursday. School tomorrow? Doubtful. ,1
"@Snick_the_Dog If Izzy's on the cat tree, she'll stare him down, but if she's on the floor, he chases and she runs. ",1
I am officially banning godaddy.com from my comp. My head hurts from the small print AND I wasted $10 that could've happily gone to Boba ,1
@HumanOpium pretty much just scary for me ,1
@ilovepie mines too... I'm finding it well hard to get fit... ,1
"Good morning! Ready 2 go, but I want 2 go back 2 bed ",1
hates waiting for mails ,1
wheat bread from the dollar store just doesn't toast nicely  going over my taxes and calling it an early night,1
"Why Kutner? I mean I knew something was going to happen to someone but it was so sad. I &lt;3 House and it was well done, but I'm still sad ",1
@JonathanRKnight aw ok goonite....  ,1
ill so i cant go to the cinema!! ,1
Fell asleep . . . Really didn't mean too  *christina*,1
"@KelleyRowe hey, you remember that time we used to be friends?? ;)  ugh. vomit. sick.  i need sleep ",1
my lymph nodes are as massive as rahm emanuel's balls right now ,1
Oh no my computer sucks. I don't think i'll be able to listen to the Xbox 360 Fancast tonite ,1
is missing playing my trumpet ,1
My throat is still really sore. I was meant to be going on a 5 day camp from Friday but not so sure now ,1
@sasii I know exactly how you feel! ,1
At work ,1
Well bed time now. 1 am. *sighs* Back to 6 am mornings for a week on Wednesday. ,1
@hert Jesus Camp? Yeah... ,1
"@MaryBethune oh no! with everything that happened today, i forgot we were going dress shopping for the opera tomorrow. ",1
Turtles are better than my Mac - lasts longer and moves faster ,1
I am soaked. This is not pleasant ,1
@ginayates Sorry to hear about Maggie.    Thoughts to your mum.,1
"@ewarden, you may have to email this one to me  I hope you feel better.",1
@miamiiboii dead @ yu gettin on wen im leavin ,1
@arlenecd PLEASE TELL ME THAT'S SOMEWHERE CLOSE TO CALIFORNIA!!! LOL! ,1
@phlaimeaux where are you? ,1
stupid arranged marriages... i'll convert so you can marry me...love you! ,1
"@emilyruppe Well he said that he is a looser, and that is what the show implies ",1
Poor Sandra Cantu &amp; the Cantu family! My prayers go out to them! What a sick world we live in. She was only 8 ,1
fuck omg  austins always there though man &lt;3 love you,1
@nicolerichie I cried so hard when Matthew died ,1
sad that the 'feet' of my macbook just fell off : sad that the 'feet' of my macbook just fell off ,1
@chordsy - why am I the last to find out about these things? Like that you're on the twitter too. ,1
@lovebscott absolutely not!! ,1
http://twitpic.com/2y3cf - Filled with curry  the true indian in me is coming out,1
im soooo cold right now ,1
@heidimontag lol I kant believe cam got beat upp sooo embarasssiiiin ,1
@JonathanRKnight Good Knight hun! Looking forward to ur tweets again! Hate that i keep missing out on the fun cuz of the time difference ,1
Tumblr: This is exactly how it feels wearing a �tie�  http://tinyurl.com/c8bvqh,1
@daniela_95616 hahaa!! i just realized &quot;impune&quot; definitely isnt the word i wanted... dang. i'm so unclever. ,1
watching old videos of dance team and such... makes me miss it  ,1
Wahh  no CSI anywhere! DVR'ed I Love Money 2 though - gonna watch it then sleep - Goodnight Tweeters&lt;3,1
Struggling hard with Inventory ,1
@ddlovato Do you hate us?? Please don't ,1
@ballinbitch haha im not THAT ballin. I still got bills to paaaaay ,1
I'm in one of those days when I really just want to work from home.  Crap. ,1
@paul_e_wog Wait...is it a game or just episodes? I'm so confused. ,1
@carlyw66 HAHA. I cried...  I guess he did....,1
I don't get statistics!  Its all a bunch of mumbo jumbo for me.,1
"@sloanb Got it, sadly, only works for UK &amp; US at the moment ",1
Evicted ,1
doesn't enjoy learning CSS. ,1
@nachojohnny Brian don't make me fuck u up LOL I replied 2 ur message...did u get my # ? I miss u ,1
"@heidimontag I  dvr'd it and went to watch it, apparently the dish network went down SO I MISSED IT    I will have to catch a rerun!",1
@JessDubb lmao. U may have to wait for another season to come thru. its summe boo. Hot nd dry ass weather ,1
@LizChavez I can't set my feet on the ground. The missing eyelid people might get me!  ,1
@daniela_95616 my english professor would be ashamed. ,1
[-O] I wish the frogs weren't becoming extinct    http://tinyurl.com/cxe8w7,1
"Came home from Cross County, Tired as ",1
I don't want to walk home in this snow. Who wants to pick me up? ,1
"@heidimontag Lauren is being stubborn. she loves you, you love her.  I feel so bad for you, though. it made me cry  lol!",1
is grouchy. and wants bmar ,1
"my heart is broken every morning dropping Foo at pre school, now i understand when moms say &quot;he has my heart broken&quot;. ",1
Not feeling well and back hurts ,1
Im in the mood for some chocolate. I want..... Miniature Reeses cups. Now ,1
I can't take this heat! It's like an oven in here. I feel sick nwo ,1
@nick_carter Come to the chat  just 15 minutes  please? http://fanclub.backstreetboys.com/chat.php,1
Boredd. Colddd  Internet keeps stuffing up,1
"I had a horrible nightmare last night which affected my sleep, now I'm really tired ",1
"im lonely  keep me company! 22 female, new york",1
@Born_4_Broadway Lost  and it was St. Ignacius Prepatory School. Haha.,1
@birutagme yeah  it was really depressing... stuff like that gets to me,1
"@whoisariston No problem, tongue-in-cheek remark.  Lots of acronyms, but no NZ ",1
@greggrunberg hey you said matt was gonna go all ballistic... i was disappointed  good ep tho mostly,1
ugh horrible ending to the sandra kantu story  prayers go out.,1
@danielledeleasa http://twitpic.com/2y1pe - I hate 2 B allergic  i want a puppy soo bad that i've already thought some cool names,1
Morning folks 7.00 am ..yawn! Up &amp; away to see to horses - hope Twitter is better behaved today!  Last night was a travesty ,1
@QuanDotCom I miss mine too! ,1
@AmandaEnglund Sorry to hear about your loss.     There have been many this year so far.,1
@nicolerichie Gossip Girl was a repeat ,1
@InYourEyes2410 I reckon ,1
finding it really hard to use twitter ,1
I've been stuck in this house for two days ,1
is really sad and doesn't really know y!!??!!! ,1
@thousand_miles no ,1
"Maybe one of these years I'll get a tax return.  A girl can dream, right?",1
"Back at work, tired as hell and i feel a cold coming ",1
@clarianne @Knot2serious APRIL 9TH ISN'T COMING SOON ENOUGH ,1
"@hannahsix cream for his eye and he may have herpes - not ocular herpes, but a different strain.    He's doing okay though.",1
gotta repeat  whole art folio cuz old one with a whole terms work got wet ,1
I'm ready for the weekend already. It's only Monday. ,1
@lovebscott umm nope..think im an insomniac ..plus i got the flu...i'lll be sleepin like a phuckin fish outta water any minute now! ,1
"has Finland sleeping for the night, not really enough time ",1
@lunafiko can't wait to try em but prolly have to wait until next weekend at the earliest ,1
Shiner is taking up all my bed and blankets! ,1
@clarianne APRIL 9TH ISN'T COMING SOON ENOUGH ,1
wants to cry ,1
I need to go to the bank tomorrow before I go broke... ,1
"This earthquake in italy has me sadden.  it's only three hours away from naples, where my family is ",1
"i should be sleeping, i have a stressed out week coming to me. ",1
@dragoneer Yea   I am working tp hack my server to do the 12player thing for folks,1
has hurt her ankle!! and is going to the dr ,1
@raymondroman oh noes. how did you manage to send something to the trash can AND empty it without noticing! i feel for ya ,1
Lost my free copy of radioactive so can't put it on my ipod grr!And i can't go out + buy 'nother coz it came with that paper ,1
doing make up shit ,1
"Photoshop, I hate it when you crash ",1
vacations makes me feel sick! ,1
you shouldn't have gone ,1
listening to Murd and 9th wonder- just chillen out missing my crazy sex life  ,1
"@louie094: shooting!?!! be careful, luisa ",1
@hillary006 I'm sure everyone has ruined my gift to you  Whitney has my serious Cell #...We doing easter as well?,1
is at Beso in Hollywood... so tired ,1
"I don't want to wake up early tomorrow.  Damn you, work!",1
just finished watching the movie Prayers for Bobby. Broke my heart ,1
@syekr is myki really horrible? ,1
@stephenkruiser i had 2 put my dog down today too  someone ran her over,1
@NevadaWolf Sorry to hear about your DNF run tonight. Always a risk to get bad coords on an FTF!! ,1
"@Honey3223 I did get some disgruntled people when I wrote my ESN, but the 1000 hits in one day made up for it. Bill pulls in 250 tops ",1
"@moony394 OHH! OMG. LMAO. I'm crying right now, LOL! KUTNERRRR was the best! ",1
came back from running and took a shower...why does my lower stomach still hurt after exercising? ,1
watching Fallon with mom and working on a project...school is hard ,1
56 min till home time and counting! I have a craving to visit the MAC store but they will have closed by the time I get there ,1
@stephenkruiser I am so sorry to hear that!  Take care!,1
@PaulColes  hmmm...greed is good when it motivates the individual to do better-not so much when it takes away from others ,1
"@GABBYiSACTiVE brat! You have to rub it in, don't you.... I want a mocha ",1
KUTNERRRR!  WHY??? WHY??????  And to think that 13 is still on the show?? UGH. Kutner/Kal Penn - you've been the bright star in Ho ...,1
@redvinylgirl my mom has it. I wish you the best of luck ,1
I so hate homeworks -.- My head hurts so bad ,1
got the ebay blues! item i want jumped from no bidders to over $100 in an hour.. still has 3 hours to go. i'd better not get my hopes up ,1
@gigdiary I know -  was a little depressed that we ate so much last night there were no leftovers today ,1
"well the pc in my living room suffered a fatal partion lost, all my itunes library is gone.. and some docs with pics.... ",1
sad day: manu out for the season ,1
@stephenkruiser You poor spunky...its so sad...my Rotti made it to 10 and I had to go down the same path....I know how you feel ,1
im sooo sad right now  i need a hug,1
"wants her step brother home  im so worried, you dont even know. i hope he knows how much i care for him...",1
@heidimontag just got done watching the hills! loved it! excited for the next episode! and im sad this is the last season! ,1
@ryanmwilson aww that stinks!  *hugs*,1
"I'm tired. I feel like crap. And the world feels all crummy. Make me happy, USB disco mouse. ",1
"i dont want to believe what im reading...buu,so sad ",1
Wondering why gamebattles is down ,1
White trash vs us... We were outnumbered.  http://twitpic.com/2y3jp,1
"@emitstop So true, I have it and don't use it ",1
"Spring break is here at last, but no one is here to celebrate ",1
Morning! Bah Car won't start.. waiting for the ANWB.... ,1
"@katebornstein which is pretty anti memorial tattoos   but for all but the strictest, there's no official BAN, just disapproving family",1
"Balamurugan, a longterm member of the team is leaving this month. We'll miss working with him  hope he does well in his next venture",1
@JustGelo Its sad knowing how they found her body. What a crazy world we live in. No child deserves that ya know. ,1
"I wanna rock a Maxi dress @ Coachella, but lacking funding ",1
Of course the baby is screaming in the crib the night before my first day back at work.  So I let him cry it out? Boooo,1
"I am home missing my baby  Busy week ahead Fri is a chill day with my guy and kids, Egg hunt Sat, Spiral and DMB Sat night and Easter!",1
@FollowSavvy I never found her. everytime I click on her twitter thing through your myspace..... it goes to some dude's page ,1
@stephenkruiser that's horrible  sorryto hear that.,1
@David_Henrie i cant find it! it says dtmafiaofficial doesnt exist!there's jus 1 dtmafia i found n u dun seem to b followin it  wht to do?,1
i thought you would support me on this ,1
"augh, eff sarth  i stole some of MIL's nail polish, its pretty! =o",1
Wishes I was on the Spring Fling Tour with Dawn &amp; neecee Sigh  G'knight,1
The Hoyts Distribution NZ website isn't working for me. Great. And it HAS to be like this when I need it most ,1
@crummyasshole i don't like that they only had him in the first movie  cillian murphy is hot ,1
wishes for good old cartoons to come back. ie: Captain Planet! Where's Wally! Daria! (sadness  ),1
not feeling v good abt myself ,1
i just got a text from sarah ,1
Another day at centre point - this time an early start so guessing train will be rammed with commuters ,1
"Four games this fall: Modern Warfare 2, Halo 3 ODST, Brutal Legend, and Bioshock 2 I need more cash ",1
"@d_castillo ugh, that's disconcerting ",1
@Devinthedude007 actually the whole site has finally been taken over by those damn russians ,1
MY TWEETS ARENT GOING THROUGH ,1
"Just finished a delicious breakfast, my last in Paris  I'll miss milk, europe has the tastiest milk in the world, I don't drink it in US.",1
"iLearn is down and out, great considering finals are this week... ",1
@Carmonium i'm stressed outttt ,1
Also I shouldve Bern asleep an hour ago ,1
trying to figure out this twitter thing...none of my friends are on  yet. Soo much to see.,1
Re-pinging @Kyle44: Custom icons I made! =] look cool but the edges could be less square  might look bad on a diff background,1
I want to be back in LA ,1
@enterbelladonna i dunno how to use the forum and i get frustrated with it. i'll miss talking to you on here. ,1
@lilbucknuts41 not an option ,1
@georgeruiz Unfortunately one of those moments wasn't a giant squid monster. ,1
@thestar_rage I want one too    is the branch in MidV open too?,1
"@daNanner aw, sorry to hear that. ",1
"Change of plans, we ordered Macs instead. Time to hit the books! ",1
@polhillian YUP. ,1
@NKDreamer did you see Donnie's tweet stats? almost 700 @ replies...and no JRK ,1
"@tim_grainger nah, I haven't received my stimulus yet ",1
@ikimb0 i just seen ur tweet . plz write bak if u get this. i havnt got one reply bak ,1
@McCainBlogette Awwwww and you were trying to go to sleep 3 hours ago ,1
"@stephenkruiser I'm so sorry to hear that.  It's always sad when we lose those close to us, as we loved them.",1
cant sleep but im still feelin like a piece of shit ,1
@stephenkruiser oh  my sympathies. it's a hard decision. i always hope my old border collie will go in her sleep. she's 14 too. *hug*,1
@josephheustess ...well there was this really cool part where... i wont spoil it ,1
@limbecky I'm doing the time warp without you and am sad. ,1
"@theresawhite this is true, lol but it's still a slap in the face after such a warm end of march ",1
I hate converting movies just to put em on my itouch ,1
gross i have a pimple ,1
@Torturedlady yea  ma'naaaaaaaaaaaaaaaaaaaam (marwan accent) lol,1
one less follower tonight ,1
@Unholyknight so did your mom last night.  brb while I figure out whether I just burned you or myself the most.,1
I feel like I am the only &quot;twitterer&quot; not on TweetDeck. ,1
@Wyldceltic1 He has Karate tournament in 8 weeks  ,1
going to sleep can't be up until 1am again...and no I didn't finish my statistics homework! ,1
North carolina baby!! Aint nothin stopping them but the nba draft ,1
Can't sleep again ,1
"I reaaly miss john mayer's twitters.  fuck rude people. Remove him if you don't like his tweets, bitchfucks.",1
is going to have a late one at MQU today ,1
im so tired of work...i need a life.... ,1
"just leavin work, my feet hurt ",1
@PlayRadioPlay that was so sad and unexpected.  i totally cried haha.,1
Superneej: Morning! Bah Car won't start.. waiting for the ANWB.... ,1
Still doing my homework!!! ,1
A little sad ,1
@deepbluesealove My Mom &amp; Dad both get up around 6...too early for me ,1
should've been asleep two hours ago ,1
@stephenkruiser So sorry to hear about your dog. ,1
"Funny how the little things make me homesick, criminals breakn n2 a brownstone on LawNOrd CI made me misty ",1
"@djsoulsister yeah, great vid. I had the 12&quot; single, but sold it a few years ago ",1
im on val's mac in iitsc clubroom. still sweating ,1
@stephenkruiser awww so sad!!!  I'm so sorry!!,1
UpdatingFFE.  That gives me nothing to do for a good twenty minutes!,1
"Hot compress not rily workng for pulled muscle  gng to bed, good night",1
Have an invite for &quot;Healthy Dining&quot; session at Ashok Hotel today with Exec Chef R.Chopra but damn workload - will have to skip it! ,1
@stephenkruiser I'm so sorry to hear about your dog   wishing you happier days to come!,1
@hellivina I miss 'em too. ,1
"@misstoriblack cool , i have no tweet apps  for my razr 2",1
I'm off too bed. I gotta wake up hella early tomorrow morning. ,1
still procrastinating... i hate organizing my clothes  there's just so much....,1
"Just been playing with the new Mobbler v0.4.0 and it adds some great new features, but won't play music on my E71, like v0.3.5 did ",1
@latroneb oh but there's one bestie missing ,1
"@esuriospiritus time to come back to flawda for double dates! no, seriously, i'm sorry to hear that. ",1
I'm up way to late to be working for a client 12:10 AM  #fb,1
blegghhhh i have to go to work ,1
Back at work  @ John Muir Dr http://loopt.us/KoqAbg,1
@DAChesterFrench I emailed you yesterday and u never responded ,1
It's going to be a long year for A's fans. ,1
Just got done watching the new House episode.Definitely one of the saddest episodes ever. ,1
Man... taxes suck.  I'm horrified that i did something wrong on them.  TurboTax decided to keep around a lot of the stuff I turned off.  ,1
Sleep time.  Tomorrow is gonna suck ,1
WTF Not Kutner!  Oh I'm so pissed @ House.  I mean really WTF   ,1
@AmberPacific i know i dont know why i said that ,1
CASH RULES EVERYTHING AROUND ME ,1
Just picked up some oats from the market to eat for breakfast with my boy @adamgoldston now time to do work at USC... late night ,1
i feel sick  too much icecream,1
@faithgg45  this computer doesn't have shockwave...blah  no account yet,1
@RubyRose1 awww wish i could go! but its in sydney ,1
@luxuryprgal hahaha suriously! I feel like everyone knows this show is a joke except lc! ,1
"I just can't spell today, i totally suck ",1
are you vaccinated against chicken-pox?should I vaccinate my 3 yr old?I am SO confused about this damn thing ,1
@ school  at least last day!!!!!!,1
Yawwwn! Gotta get up early tomorrow  who's ready for the weekend???,1
i miss being at home for calving season...sad that black one died this morning  wish i had some bottle calves!,1
@stephenkruiser i so sorry for your loss. my brother dog sam is sick w/cushings disease. ,1
Back to work. I get to spend the next 8 hours alone in the dispatch room ,1
"there's a new kind of starburst: favereds. sounds fab, bc cherry and strawberry are MY fav red's but they added watermellon and its yucky ",1
"Well, so much for being productive on my 2 days off from Angels ",1
@andreabakes Oh gee - insomnia sucks   Have you tried melatonin?,1
@vivekg86 Good to hear that we have support in NetBeans. But then its NetBeans you know ,1
@heidimontag I wish we would get it the same time at the rest of world. unfornately I am in Cairo and have to wait for mtva to play it ,1
heartbroken over little sandra. prayers are with the family. ,1
"@hadtobeyou I'm at 900 words, it's all can do  I'll finish tomorrow maybe",1
@shortiethug how come ur background covers the screen but mine is in the corner? ,1
"Wrote exactly three lines of dialogue tonight, then gave up. ",1
@ashman01 My only complaint about Facebook is they've changed it so much it's confusing ,1
Sliced my finger ,1
going thru town and traffic on bypass is stink ,1
Ugh can't sleep.  Wish i had a good cuddle to  Make me ass out ,1
I hate when software update downloads updates without telling me. I never know what's downloading when it is ,1
went to ihop again. Great for a diet   At least there were no kung foo pancakes this time. -Rachel-,1
The internet is hating me. Night i s'0e. ,1
@contactabe I'm so jealous.  I missed all of opening day this year ,1
It's so cruel having to wait for reviews to come in.  So far it looks like Star Trek will be the best film of the year!,1
"Debating if I should just shower now, so I can sleep a little later tomorrow ",1
My stress always culminates with physical pain.  ,1
need to sleep. but cant ,1
my little pinky finger hurts so much.. ,1
@sarahsaturday I'm sorry your gift card ran out.... That suck. ,1
home for spring break. no one is home tho ,1
I accessed oneindia.mobi from a Google phone (Android). It doesn't support Indic languages ,1
Why does school take over your life so much you don't get sleep anymore  .. I am still doing school work and have more to do as well,1
@MTsiaklides aw I wish I could! I can't really speak to my yia yia because she doesn't speak english ,1
@winggato no free comp lol ,1
getting ready to clean the house from top to bottom ,1
crying  my friend is moving away tomorrow ,1
@swiftkaratechop STOP NOMNOMS!!!! ..you didn't share!  Night peoples!!,1
"thinks she is getting a cold that she caught from Daddy.  Oh no, my trip would be ruined. ",1
@moony394 yeah  is it bcoz kal penn is a visiting lecturer somewhere n cant be on the show anymore? im gonna miss him ,1
So the procrastination starts early in the quarter. I don't want to reaaaaad and write a paper ,1
What? Apparently it's 52 degress at 11pm in Washington State. I miss winter already ,1
being bored at homee ,1
massage was great. i just spilled coke all over my desk  lame. watching the simpsons as i've finished all my hills dvds.,1
@nick_carter I will wait for you at fanclub chat.. even tough you're not my favorite ,1
has a mild left inner ear infection.. and its got this irritating &quot;blocked&quot; feeling since sunday.. ,1
@JaneBodehouse Hey there! Nope. My cuteness @HoytFortenberry is away for awhile ,1
It's only tuesday ,1
Haha not even yo. I just didn't know how to do that @thang to you on twitter  Haha,1
Someones alarm clock or a phone woke me up at 3am...Still got my headache from yesterday night ,1
@kalichosich awww poor puppy is she ok? ,1
i might break down and eat some buffalo wings tomorrow ,1
"Sittin here w/Kayla, I really really reallly dis-like having a brother.  He doesn't know when to stop. I'm waiting for the day when one of",1
Fed bokkie too many birthday treats-sicko ,1
"'s Kinda Bummed. An Agency Just Told Me That I Didn't Have The 'LOOK' That They Were Going For. Ladies, Please Help Me Create The 'LOOK' ",1
Work laptop is officially dead .. Not happy at all.. ,1
"My goodness, it's freezing down here !!!!! ",1
@heidimontag why do you put up with him!!!!!  You should listen to your mom ,1
is stucked in Paris and can't even travel into France (for work) ,1
"@JoannaFBeckett, i don't think there's one close by. Last time I checked, the closest one was 70 miles away! ",1
aaaaand back to my literature review  At least i have a friendly cup of coffee to keep me company.,1
I am worried that I won't get my $900 even though I paid a buttload of tax last year ! ,1
"Okay, so.. STILL NO SCHOOL!!!! ",1
IS PHONELESS  ...NOW OFF TOO SLEEP,1
"Reeked of alcohol at the dentist this morning + was drunk when i put on my tshirt, realised it had a huge stain. Dentist looked disgusted ",1
it is really cold ,1
cant sleep  she wants to dream!!,1
Can't sleep  I hate these nights when I try to go to bed early and stay awake for hours. Poo!,1
@rootbeersoup Yeah. Too bad people like a certain burrito-eating man exist. ,1
@Cronotriggers  that's sad.,1
